date,n1,n2,n3,n4,n5,e1,e2,pos_sun,pos_moon,pos_merc,pos_ven,pos_mars,pos_jup,pos_sat,moon_illum
2016-08-05,19,16,24,37,35,2,7,132.78305468232713,158.5295467039674,157.46929185723863,148.98378826604662,240.63929398463154,172.5867438892349,249.6030965904732,0.04985680589096514
2016-08-09,19,43,44,12,45,10,5,136.61684553793282,207.3649540059867,162.77477933993507,153.89825237531332,242.2819846550371,173.3465529431453,249.5619439150051,0.3373075100109957
2016-08-12,15,50,36,2,28,11,2,139.49465318379967,243.07426912380896,166.39909821001368,157.58295862806568,243.59079707309263,173.92692322699645,249.54796964850533,0.6182372409916234
2016-08-16,34,37,46,26,2,4,8,143.3353613894849,293.2231968790116,170.69633143109593,162.4939823233246,245.4301140867744,174.71357989258127,249.55195079213388,0.9317084470990791
2016-08-19,22,6,5,25,34,7,5,146.21914913516767,334.1087215645073,173.45554693024476,166.1757078982587,246.8750748679206,175.3124545585132,249.57188624226686,0.995260208095967
2016-08-23,2,31,45,37,23,8,4,150.06973293101112,31.375739483815785,176.38837494377742,171.08278807745697,248.88239019389692,176.12184033351187,249.62100252157214,0.7405664320738654
2016-08-26,48,9,30,28,1,7,8,152.96260240877376,74.06379093860632,177.91278276633895,174.76190017159743,250.444890601407,176.73644036665237,249.67470379787505,0.4051790652012413
2016-08-30,29,42,13,16,35,6,8,156.82680237261545,128.49088384184694,178.8369430810147,179.66584221602344,252.60013162458512,177.56503208731672,249.76872250822544,0.06100477463954862
2016-09-02,50,40,16,32,8,2,11,159.73004707499396,166.93130947782717,178.5501666408838,183.3423727147036,254.26774784506162,178.19257394299456,249.85593538329294,0.003926116082923203
2016-09-06,45,12,34,24,30,7,10,163.6073419781579,215.3938147229525,176.72379864574089,188.24186030323872,256.55501803167715,179.0362599063594,249.99416842422823,0.19296766002246918
2016-09-09,28,4,11,17,15,1,3,166.51982346125928,251.05747992652098,174.34451710241822,191.9141142839473,258.315094108509,179.67345898347023,250.11400356088458,0.45435937740738463
2016-09-13,44,16,4,7,35,3,1,170.40910384062545,301.15503039986066,170.38161650787194,196.80673864058235,260.7166650251845,180.5278647558631,250.29479787224045,0.8260320612079805
2016-09-16,32,5,22,8,14,2,11,173.33080270879066,342.57481420371596,167.5168089822926,200.47317226464148,262.55585981596533,181.1715780810206,250.44574942521623,0.9910919508857303
2016-09-20,45,41,4,1,10,9,6,177.23365684496895,41.519603809001566,164.9998469115573,205.35774712461753,265.054900643447,182.032835915574,250.66690030928268,0.8583730584418043
2019-03-01,9,19,26,31,6,12,11,339.84458686722155,278.3930293525595,357.637565823307,298.9146231618428,39.54464135116157,261.60984138499094,287.4799894202955,0.26228177205340286
2019-03-05,16,10,46,39,6,8,11,343.85823520293866,325.70830247247187,359.34596503247064,303.6549632375957,42.231273701129375,262.0561089435788,287.8176644216443,0.025550912735364972
2019-03-08,40,17,24,19,18,8,4,346.8634218529801,1.5214673669471643,359.0117687923803,307.2204491325421,44.24350249180241,262.36437807410425,288.05901514705545,0.01815398609616431
2019-03-12,5,13,7,19,31,9,2,350.86272521797497,51.238854963730205,356.67063076710843,311.9861295765609,46.922398932039776,262.7387774606182,288.3640807684941,0.2548369132833935
2019-03-15,46,24,42,15,3,12,9,353.85591098662667,90.98214390878753,354.00150050565503,315.56811210945295,48.928113764124284,262.9912755988324,288.579794105355,0.5643652489912547
2019-03-19,9,6,1,47,34,12,7,357.8380380164814,148.68015071883838,350.26288130075886,320.35348512954755,51.59717120261032,263.28917080534194,288.84928718272226,0.9380337181462468
2019-03-22,17,43,26,4,30,11,6,0.8183290432529261,193.7449434758807,347.9720360153315,323.94933551790643,53.59483971754128,263.48286131093704,289.03740026762296,0.9851235559486522
2019-03-26,47,43,19,23,12,2,6,4.784536962019015,249.57503713017064,346.1624033031754,328.752551163306,56.25309529680519,263.7004345854301,289.268914742761,0.7125758735210372
2019-03-29,13,23,26,47,32,6,10,7.753976248265031,286.9392114710943,345.8451382979263,332.3609741426926,58.243097891984924,263.83235415633055,289.42760865222033,0.4212075638854023
2019-04-02,9,26,16,2,36,6,7,11.706276537392753,334.27404773583265,346.71730571032475,337.17905300051086,60.89178955788582,263.9655774131787,289.6185988647874,0.10430982258322957
2019-04-05,7,45,10,1,29,5,3,14.665018627895426,10.472775158629933,348.21357737444504,340.7969209650451,62.874850778731485,264.0329754236021,289.74597030813464,0.0030734125745219276
2019-04-09,38,41,18,29,21,1,11,18.60209968972196,61.23035236539833,351.13541462649636,345.6253614148361,65.51417375088921,264.0790009748806,289.8941124436356,0.13401331190012533
2019-04-12,46,28,1,35,36,6,9,21.54849978640349,101.34255223072756,353.9077004693788,349.2495075309689,67.48986428767905,264.0805427565505,289.9886783618939,0.41310914959992157
2019-04-16,1,49,15,8,44,2,11,25.468089913567685,158.09419259224794,358.249038738773,354.08496358721413,70.11863103748664,264.0388242755877,290.09244926647426,0.8402220710561771
2019-04-19,32,49,8,7,41,11,5,28.401333372218552,202.09388332061934,1.9246350904469764,357.7140472370704,72.08596500278259,263.97497960144636,290.15342464005636,0.995317547116759
2019-04-23,23,44,18,27,42,7,2,32.304744388665675,257.5095230815722,7.320044959650512,2.5564088317990494,74.70366774220972,263.8469157175997,290.2120902912044,0.8517227904510272
2019-04-26,33,35,50,47,14,11,9,35.22729334596864,295.00007160943426,11.709304987295424,6.190865103317258,76.66322377249541,263.71906911791893,290.238991759094,0.5896187202507006
2019-04-30,20,26,12,48,5,2,11,39.11784384189086,342.49380450697834,17.99552897885262,11.040012665700587,79.27142536336805,263.50711342371096,290.2519360185945,0.22698509083628066
2019-05-03,2,20,27,43,9,5,6,42.031153945645954,19.05778332947393,23.029690572710535,14.678891726002728,81.22433158160929,263.3179338466926,290.24443987736123,0.04136626848505831
2019-05-07,32,20,47,7,26,2,11,45.90914874903462,71.04389881513428,30.168468381260094,19.532783342638048,83.823922870034,263.0272134833419,290.21163286006157,0.048776138425545124
2019-05-10,1,45,27,4,48,7,1,48.81246485346621,112.06007178253205,35.84386948033753,23.17432375192724,85.77028595131897,262.78188612208004,290.17012405603646,0.2764970031893768
2019-05-14,14,25,50,10,17,2,10,52.67625603668616,168.51090343417908,43.82947439521184,28.030900319772808,88.36071014840543,262.4211505337703,290.09272289003775,0.71907130148289
2019-05-17,42,16,28,43,45,6,7,55.56882847057277,211.2452415636306,50.10367667500596,31.67437159159745,90.29990651702002,262.1274195603402,290.01853577161427,0.9543555433334243
2019-05-21,47,32,34,33,39,12,8,59.41958489439381,265.48185577647695,58.74906465989892,36.53426974692587,92.88093533662807,261.70797538714794,289.89872575091493,0.9490088214597897
2019-05-24,5,30,49,23,16,7,6,62.30396278447013,302.8488485903398,65.32571620643368,40.18097443451475,94.81363101351579,261.37477201485615,289.7936377929821,0.7466439244731197
2019-05-28,28,7,29,19,20,1,5,66.14574840924823,350.45736922682056,73.99454401124213,45.04582403108764,97.3869553984484,260.90926712883714,289.63395068968146,0.3788436198237454
2019-05-31,1,26,23,35,24,11,1,69.02436105673337,27.24183032443981,80.26959311379655,48.69637296530705,99.31449559654905,260.54691543708014,289.5001078793099,0.1292706223228926
2019-06-04,31,32,9,39,41,8,2,72.85891967814112,80.30249515238414,88.16639373580901,53.56610141367954,101.88146397699205,260.05047299633225,289.30393152676413,0.004840173449031204
2019-06-07,34,16,4,1,20,2,5,75.7318893041879,122.54423575221283,93.6692868294314,57.219901965501776,103.80434029189101,259.6713299304158,289.1443605329433,0.1592927706445002
2019-06-11,27,46,42,25,39,11,12,79.55816430140115,179.44854574012584,100.39910584526208,62.0934160414952,106.36483536699072,259.16152296938674,288.91643796137225,0.5874668207137109
2019-06-14,30,1,39,13,31,2,7,82.42471125228784,221.14690180087888,104.974942046294,65.75002627724312,108.28264667790599,258.7791526729312,288.73515137138213,0.8749598553120852
2019-06-18,44,40,12,37,24,3,7,86.24347989769012,273.85309198748365,110.42603779527788,70.62807449460341,110.83657210074607,258.2737523841046,288.4811432880663,0.995594056139587
2019-06-21,9,8,39,25,5,3,7,89.10593292941333,310.8250305667482,114.00469384726073,74.28899175097361,112.74999043953864,257.9009480754858,288.2824464485391,0.8736545159530936
2019-06-25,27,34,6,26,46,1,9,92.92144526827784,358.42167059975355,118.0451260815508,79.17387331910533,115.29903706731301,257.41644869225934,288.00817699187957,0.5412226304336506
2019-06-28,1,33,3,49,16,2,11,95.78278381689265,35.23493770351204,120.47722918567544,82.84046459701803,117.20948937229929,257.0653690376268,287.79661767513943,0.25685228184180486
2019-07-02,19,44,11,29,45,12,8,99.59786052885384,88.90993282236956,122.83001762535568,87.7331855990515,119.75527074995358,256.6177926387179,287.50853308138005,0.008850952133804657
2019-07-05,20,2,42,34,9,9,6,102.45899850868871,132.35877712042483,123.85773144433665,91.40549524774438,121.6635150848496,256.3002497474729,287.2892878982398,0.06755157385250704
2019-07-09,32,7,41,36,29,7,6,106.27314771659348,190.31278454422755,124.16026667680475,96.30525138527943,124.2062204995453,255.90475933070343,286.9947428279741,0.4506135487599546
2019-07-12,2,31,39,45,47,8,4,109.13318922915875,231.42435870596657,123.57021905521475,99.98253130292245,126.11197517602375,255.63123939561768,286.7735282649896,0.7677955051710236
2019-07-16,5,13,18,39,3,8,7,112.94653316322383,282.7028461048998,121.80001287944003,104.88919711051882,128.65150883701855,255.29998093026813,286.4800496831926,0.9919622033636148
2019-07-19,26,17,13,14,28,7,2,115.80729976826125,319.14998411217744,119.93552176139164,108.57226159956492,130.55537593475105,255.07815133750412,286.26227721928086,0.9588007278275976
2019-07-23,38,19,23,1,14,7,3,119.62378951352908,6.667703932365745,117.22288382199501,113.48751124396044,133.0933360493082,254.81987039812924,285.9768188968425,0.6955522142549957
2019-07-26,27,2,42,5,37,10,3,122.48839502698368,43.391544091097444,115.42823136543774,117.17749749634643,134.9967295454674,254.65549073668438,285.7676246647371,0.408078444544418
2019-07-30,15,27,23,40,20,3,6,126.31145239244374,97.10114000230348,113.91658224417415,122.10224936531483,137.53483864010988,254.47699966747854,285.497034756811,0.06407657161741515
2019-08-02,33,44,13,22,50,5,2,129.18141979387207,141.35581500269836,113.71960198096964,125.79916948716446,139.4386782227466,254.37456922951432,285.3015890997645,0.011914223868696339
2019-08-06,38,12,29,36,13,4,12,133.0110809146077,200.59207412017426,114.91979035412001,130.7322647741936,141.9773286753688,254.28090472092853,285.052774373719,0.31195116065284223
2019-08-09,35,41,14,2,42,11,10,135.8853687997516,241.60378414885363,116.9555523352145,134.43464194020873,143.88137983785987,254.24316671687592,284.8761049254254,0.6380554241014187
2019-08-13,31,13,33,29,40,2,3,139.72087692687498,291.864093773495,121.12873179992494,139.37443583143687,146.42036612523907,254.23623933923093,284.65521471561556,0.9424744128787369
2019-08-16,9,42,10,27,37,1,5,142.6005078432384,327.83821934295173,125.25104876655259,143.08185628786123,148.32508248265353,254.2634577422382,284.5014104739426,0.9970276765024868
2019-08-20,23,24,22,20,37,1,4,146.44505784802374,15.354644448856677,131.82639563884223,148.02868785035827,150.86582543746582,254.3426726778715,284.31333693691835,0.8274157896567353
2019-08-23,4,17,42,45,35,8,2,149.33290250291222,52.04139340760825,137.34397742081788,151.74158988764054,152.77254048714684,254.43401439880614,284.1857890329223,0.5650102322529017
2019-08-27,26,8,35,47,43,9,1,153.19000507341082,105.36887547375825,145.12738125714415,156.6958250304476,155.31675237998172,254.59793358099253,284.0347935515308,0.16526610707501233
2019-08-30,45,49,27,46,25,6,4,156.0879131561849,149.7584187022633,151.07343412613037,160.41405738726507,157.2264536334659,254.7521213084588,283.9365422069951,0.004040043270014726
2019-09-03,44,11,38,7,39,10,7,159.95801459046248,209.98210409970847,158.92758221992847,165.3743923966746,159.77463720160642,254.99864833772452,283.82644652441877,0.18053322713795938
2019-09-06,13,22,40,10,48,5,2,162.86481504969902,251.26163910837286,164.67656932478147,169.09611275856122,161.68708638367306,255.21354069069235,283.7600352139929,0.48931396505073377
2019-09-10,3,30,49,25,22,3,6,166.74616147083563,301.03286875641965,172.09410055299696,174.05988423177396,164.23884546510962,255.53879028457098,283.69351467112926,0.8506133707155986
2019-09-13,12,1,42,47,27,6,7,169.66180965311534,336.70909799793014,177.45948235152505,177.7837475151514,166.15427308069232,255.8108806160508,283.6603746254332,0.9863957103081694
2019-09-17,22,45,43,44,37,1,12,173.55636500818392,24.427350712528135,184.35308030448104,182.75032468854997,168.71076069335646,256.20994898487976,283.6387842872073,0.9270279334890406
2019-09-20,25,50,21,38,8,4,8,176.48312465864038,61.32114986449626,189.33665636145818,186.47639175001723,170.63036388394136,256.53563585865265,283.6396768868562,0.7127326593971134
2019-09-24,2,48,33,47,42,1,2,180.39399810190523,114.25177425554024,195.74693024244354,191.446100404268,173.1931986890718,257.0039125906928,283.6638072476686,0.2987028516605359
2019-09-27,46,43,41,37,24,8,2,183.33371548343834,158.12811801043196,200.38675928016397,195.17453816807796,175.11795875181133,257.3798756063937,283.6991962582558,0.04895351652460017
2019-10-01,40,18,11,2,46,4,1,187.2615418116389,218.50588625106965,206.3550630295222,200.1468243048595,177.68767035196007,257.9129373914626,283.7694661065967,0.07365088570256656
2019-10-04,44,41,35,9,6,9,6,190.21293520176428,260.14146070834386,210.6655914651292,203.8762859848821,179.61730661298455,258.33558987255475,283.83937868250734,0.33077698036021785
2019-10-08,44,15,49,10,7,3,12,194.154990119839,309.8915700696159,216.17703921536386,208.84862588906321,182.19325968726696,258.9280539658377,283.95521476929287,0.7194401395866092
2019-10-11,42,45,19,2,14,5,6,197.11678940429522,345.471229158511,220.11214450005613,212.57752293900543,184.127722705051,259.393074402089,284.05877093074326,0.9252532417446504
2019-10-15,3,34,31,32,28,4,5,201.0733742531615,33.60662613769569,225.03808829103798,217.54894926324965,186.71071334608476,260.0392750745888,284.21863874858576,0.9861640405804689
2019-10-18,18,22,42,41,8,11,12,204.046877732747,71.06947447342371,228.42879331224893,221.27731584785124,188.65101109054186,260.54267298890966,284.354569391547,0.8404011381321534
2019-10-22,2,5,33,47,32,7,8,208.0202654990299,124.05445857644513,232.39719277674976,226.24849224863388,191.24251290164923,261.23766449518996,284.55671878057376,0.4479776821090843
2019-10-25,37,50,34,39,40,4,10,211.00702481898057,167.12510406490443,234.80402628582007,229.9770392387939,193.1895790889039,261.77596917755534,284.72369299996694,0.14073925755552935
2019-10-29,49,42,28,16,18,10,5,214.99779979084994,226.58543981076434,236.91568085127224,234.94847336695025,195.79009183459365,262.5152256618893,284.9662709757656,0.011310625971014343
2019-11-01,39,2,44,20,48,5,7,217.9964424896938,268.2782722939359,237.36301195537334,238.6766588219852,197.74357763809112,263.0848574753784,285.1627030239202,0.18159197259793652
2019-11-05,25,14,33,9,48,12,2,222.00109607238323,318.24406582195417,235.9530292668913,243.6463749444178,200.3522108431985,263.8631536219197,285.4431470719524,0.5568488492245216
2019-11-08,20,8,45,23,17,2,8,225.00917769673356,353.86612393471,233.25586845808755,247.37247647795405,202.3117617948372,264.4600089251829,285.6668094051691,0.813923210910102
2019-11-12,1,25,21,39,23,2,4,229.02614154342908,42.490604454864304,228.18550880887125,252.33888122881913,204.92889083203684,265.27203643034227,285.98197077318963,0.9954917098788216
2019-11-15,20,13,34,3,32,4,11,232.0437243295863,80.83779287827058,224.51149862422787,256.06241493916906,206.89528135010266,265.8924113963317,286.2305002895611,0.9379740660335572
2019-11-19,10,15,42,30,8,4,6,236.07411435678435,134.64478111139127,221.62560314340402,261.02565413169395,209.52221341982496,266.733620409086,286.5773070781823,0.5995800998630643
2019-11-22,3,48,32,34,21,3,11,239.10228734850628,177.12539294256004,221.44838327364263,264.7471490174417,211.49633081350737,267.3743379720864,286.848468909687,0.2659467809178664
2019-11-26,34,3,15,2,19,5,8,243.14654220165744,234.9004547208039,223.5005124882018,269.7077914683408,214.13353197622612,268.24056480674506,287.22394661240656,0.006108473402295755
2019-11-29,50,42,12,3,7,6,8,246.18393770337866,276.06118897908834,226.26425680256614,273.42681417564376,216.11495736451278,268.89830652333393,287.51537229002065,0.06685954136615713
2019-12-03,32,31,38,18,48,12,4,250.23813368653907,326.14134582746095,230.95587526748187,278.3826016768797,218.76129757638853,269.78470200773154,287.91602514780766,0.3805824474236983
2019-12-06,46,1,39,3,27,1,10,253.28144855480082,1.8381368771483284,234.9362859165812,282.09663129129416,220.74938235350808,270.4556654923655,288.22488588396925,0.6601965686974138
2019-12-10,19,47,21,2,10,8,2,257.3423561460888,50.78483643968333,240.59286861932497,287.0441753779161,223.40479759669546,271.3573002098821,288.6468754982343,0.9466738414664637
2019-12-13,16,9,23,18,32,2,10,260.39038625980805,90.07172101382123,244.99176843739926,290.75107870157984,225.40005609328747,272.0380314762622,288.9703545284278,0.9928596614402895
2019-12-17,7,1,12,25,49,9,6,264.45786051379184,145.45287217849855,250.979102194526,295.68830061376696,228.06568848168425,272.95065748292893,289.41007901469,0.7431506631668636
2019-12-20,8,24,32,34,30,3,4,267.5112287931803,187.95579137561015,255.5306127684454,299.3871309157245,230.06899885024978,273.63818286200444,289.74559170284766,0.4105613376832963
2019-12-24,47,14,11,13,3,3,6,271.5857160166849,243.98250312829043,261.65999958701826,304.3130593263846,232.74533639435842,274.55785250660807,290.1996454108506,0.05752514551044896
2019-12-27,22,26,35,7,1,5,10,274.6433151486204,284.07410003154416,266.2986006477671,308.00244513364567,234.75623595794718,275.24897646481776,290.54452068019447,0.006853321137323731
2019-12-31,41,31,48,33,26,4,2,278.7210442105343,333.89952187087977,272.5419351841934,312.9133856988723,237.44193997592498,276.1709901451371,291.00906143851864,0.2167365486741335
2020-01-03,15,5,20,47,36,12,8,281.7792568529174,9.616480588079957,277.27430494634945,316.5892739277867,239.4595125573838,276.86201921488697,291.36026934226084,0.4831360773966887
2020-01-07,8,37,12,5,43,11,6,285.85599181377205,58.5632633115296,283.6624285236697,321.4790485740425,242.1540896090113,277.7815546424101,291.8312523590351,0.8395672554887016
2020-01-10,32,44,17,6,46,2,6,288.91265108205215,98.46482620762863,288.52090517768966,325.13676592730076,244.17856964749583,278.4690736222794,292.1858507591263,0.9918109069399044
2020-01-14,25,39,21,44,29,9,8,292.98717890406505,155.7232618967197,295.1000536671417,329.999660328294,246.8829843224297,279.3819011525592,292.6595438599055,0.8673729116223611
2020-01-17,20,8,29,44,19,8,3,296.04257387514957,198.9573487265046,300.1147326417194,333.63567545165665,248.91527464663008,280.0629321895884,293.0148757398902,0.5633427712336047
2020-01-21,36,10,24,11,46,3,5,300.11567969682676,253.8458064667492,306.90376680578476,338.4678601829069,251.63010902671493,280.96504703849394,293.4877873983656,0.15520163029480738
2020-01-24,9,6,4,3,24,8,5,303.1693544511069,292.718363601761,312.05608813573485,342.0790718517324,253.66973274959696,281.63630340502505,293.8411184511317,0.008536592380462393
2020-01-28,31,27,1,19,38,5,4,307.23811786147985,341.9189932080249,318.9460134988969,346.8745819114166,256.3934359501055,282.5228498686755,294.30935000730017,0.09081873325654033
2020-01-31,20,23,13,30,18,2,4,310.2867800496198,17.58597330450487,324.0456817732262,350.45486729466114,258.4391957037513,283.1805119140124,294.6576466073018,0.30947436564485675
2020-02-04,35,21,33,23,47,6,7,314.3468514266227,66.29966030323763,330.533565934181,355.2039804966309,261.17080835871536,284.0464702975353,295.1171915142259,0.6882826790431567
2020-02-07,17,15,9,25,40,9,3,317.38792454955455,106.27015974341734,334.9188569592007,358.7453690580978,263.22259817093436,284.68694187840237,295.45755967486986,0.9290793467083527
2020-02-11,43,26,24,32,46,6,10,321.43746448937793,164.95980769078923,339.6046645211785,3.437229995849957,265.9628070325027,285.5278163976241,295.9047758566613,0.9571474370570972
2020-02-14,5,35,20,41,49,10,6,324.4710813275401,209.35013933685863,341.82564799482907,6.932087911625914,268.02151087597616,286.14790960473726,296.2346454653159,0.7134742034932046
2020-02-18,34,32,11,38,47,10,2,328.51149569518816,264.00414439864255,342.5379929953016,11.557698021819077,270.77098179923513,286.95937144393656,296.66616390307115,0.2861197661309203
2020-02-21,32,23,30,45,7,5,9,331.53820372815596,301.9416592654891,341.29221245751216,14.999380887717331,272.8360817228951,287.5555057320335,296.9828908276084,0.06631634802521952
2020-02-25,4,42,18,27,1,6,4,335.56805812938256,350.40542568592036,337.7873821055262,19.54788437366431,275.5929337531203,288.33226502031346,297.3949555344705,0.01845022778881178
2020-02-28,8,11,23,20,22,4,3,338.5854447025696,26.014419864358924,334.56708483966577,22.92588926005439,277.66282035320836,288.9002910396887,297.69565071869056,0.1639500667099319
2020-03-03,27,44,4,14,45,10,1,342.6010764685078,74.54416340246021,330.7707650764731,27.380228211786456,280.4254305391034,289.636888186574,298.08449958240254,0.5182809028327898
2020-03-06,15,43,38,45,46,11,1,345.6067204209123,114.19641141871105,328.8855807202931,30.679727520266017,282.49947714873673,290.1728737694311,298.3664828215482,0.813977394481282
2020-03-10,23,43,30,11,37,5,12,349.60616131805455,173.30192144467142,327.94097052623044,35.01780249520592,285.26796543595486,290.86437046834345,298.72879855948497,0.9970527791678447
2020-03-13,21,3,11,36,27,10,9,352.6001622543235,218.6880266748672,328.342424237315,38.22124134209284,287.3468283863768,291.36480556312006,298.9897718426785,0.8466118439418879
2020-03-17,5,7,16,8,20,12,2,356.58546206521277,273.82426240656235,330.1162592769199,42.419504165681616,290.12172386929416,292.00642789929776,299.32257050670825,0.43819786680435446
2020-03-20,40,9,20,34,3,6,12,359.56947711712314,311.33147042043055,332.20326725005407,45.508566341647146,292.20467956844425,292.4673705312191,299.56019215961635,0.16890636280432353
2020-03-24,33,12,7,26,30,11,10,3.5410309389451498,359.2429456445683,335.78420308689243,49.5387645240542,294.9834520206698,293.05334411897456,299.86016714855566,0.0033165701171931072
2020-03-27,14,41,27,46,11,3,2,6.51386473707768,34.877876560663616,338.9598079688279,52.487479945554085,297.06815580689437,293.47032301887924,300.0719439198539,0.061758386715201175
2020-03-31,30,12,17,24,36,9,1,10.469178616592963,83.54698741131212,343.7323112976526,56.307423989565834,299.84803346755035,293.9948505221853,300.3359512349922,0.35529477856664937
2020-04-03,50,16,34,19,46,2,6,13.428931184077717,122.89764401817466,347.6616037391196,59.078041096436166,301.93294726854486,294.36375741906244,300.51973183621993,0.6687280371977561
2020-04-07,33,14,4,48,5,7,12,17.36626351137235,181.4602606296902,353.315688136692,62.62851517637701,304.712909512559,294.82178436967985,300.7452437554929,0.9799137733598784
2020-04-10,33,17,3,39,10,1,4,20.313032765989846,227.1204983481582,357.84686186665255,65.17021616443498,306.7980151265348,295.13911324613315,300.8993797468064,0.9451849634686063
2020-04-14,40,34,29,6,35,11,4,24.234828420732974,282.9046320723081,4.2613258437956585,68.37621264889249,309.57790378974033,295.525972803687,301.08434124864624,0.5986397115836672
2020-04-17,37,32,45,28,16,1,11,27.17117747642291,320.43256975078896,9.349650531297234,70.62679246215795,311.66188103362305,295.7879413907641,301.207239260026,0.3044327505441667
2020-04-21,11,10,23,14,28,6,8,31.07960727649956,8.114242550398659,16.50808028128667,73.39301053086403,314.4379091303807,296.09824784110134,301.34944656605774,0.041755752028757365
2020-04-24,28,5,1,21,19,7,4,34.00565406986534,43.90961978246321,22.16124693041611,75.2680028176799,316.5171050981797,296.30087603462454,301.4395453939498,0.00865682226006681
2020-04-28,32,28,26,15,23,1,5,37.899557387417744,93.16784811366306,30.074638246588925,77.46119104531095,319.2844713686771,296.5298279646837,301.5372541879946,0.21600662818378552
2020-05-01,47,20,19,45,38,2,6,40.81404853321207,132.5814384498096,36.27197712974078,78.84427610920729,321.3557369656143,296.67004234137676,301.59357145700955,0.5170901692291549
2020-05-05,2,27,22,10,41,3,2,44.69204521990913,190.20380100329015,44.8066696424441,80.28805031273188,324.1113105545533,296.8143749609483,301.64596303630543,0.9122431218577498
2020-05-08,33,38,8,25,32,9,7,47.59503724076405,235.26322904684724,51.31071922377153,81.03479650990519,326.17320028136095,296.8903140842745,301.66822887540457,0.9947431511586478
2020-05-12,16,9,29,39,37,4,11,51.45959968542223,291.25460333510335,59.90585703370472,81.53344879401301,328.9151401313357,296.9479435449431,301.6751965225767,0.7512486508118663
2020-05-15,34,23,32,39,11,1,6,54.35415771690083,329.00871734060973,66.13029525052183,81.50708020444864,330.96500639737843,296.9580882292866,301.66337251700537,0.46046534359954583
2020-05-19,43,32,37,25,5,6,7,58.20883553652718,16.722802152650317,73.92710742508577,80.91316375743455,333.6872258887101,296.92719906387487,301.62495265536677,0.12751345542805598
2020-05-22,18,22,32,3,27,2,7,61.096281816174,52.77930459635188,79.30334213172706,80.04952890060085,335.7191877476356,296.87074261443917,301.5793027548659,0.0058720999146035235
2020-05-26,9,4,27,14,21,4,6,64.9412205431793,103.02765722865067,85.7660885936549,78.38126427690216,338.4134198636891,296.7514996734699,301.4963820432256,0.10767052169894709
2020-05-29,4,11,8,46,19,4,8,67.82092561694095,143.01687985407898,90.05477677704076,76.80419691294681,340.4215414574675,296.62966897304426,301.4180393549149,0.37435610757038806
2020-06-02,49,22,12,26,10,11,7,71.65505720006647,199.89876515580585,94.99260311783122,74.41076597506527,343.0809301313513,296.4252867606685,301.2927804489355,0.8100334798219373
2020-06-05,24,11,37,17,5,6,3,74.52694273832812,243.7790288946081,98.08016951950327,72.52660625985244,345.06109927243256,296.2415745352856,301.18379425926446,0.9910876402071379
2020-06-09,46,36,27,5,15,8,2,78.3524156871541,299.2263521705585,101.31597494158781,70.10472263042716,347.68040576928246,295.9576836823149,301.019254145464,0.8775680709821021
2020-06-12,24,39,46,2,45,4,8,81.21960627053853,337.12219032689757,103.03272228665253,68.48928611821282,349.62730096237783,295.7168007089603,300.88202132984105,0.621846159357748
2020-06-16,39,9,11,4,17,2,10,85.04075910624404,24.952640685577183,104.30383717106112,66.75542837247156,352.19620780096244,295.36055118004526,300.6815986544804,0.25247083506501844
2020-06-19,14,5,24,43,19,3,11,87.90550799684108,61.264328416700124,104.46483171628648,65.83594961440305,354.1000851350595,295.06890368091683,300.5189891463442,0.053429650504427384
2020-06-23,19,46,49,12,2,8,1,91.7236459949992,112.69926631741426,103.65551585206327,65.16131350821979,356.6043245724657,294.6506284491963,300.28712315894404,0.034186244667253285
2020-06-26,12,26,21,1,10,5,11,94.58588285967578,153.73647860488325,102.38900918244605,65.06968193806208,358.45431756580956,294.3173778574989,300.1029648604585,0.2464980976646859
2020-06-30,11,42,1,28,6,2,10,98.4001244777681,210.4363464801002,100.14241803401222,65.47419032938043,0.880272774496187,293.8510431023432,299.845387393894,0.6887397849784569
2020-07-03,27,4,16,39,37,3,6,101.2595013873052,253.0233689409114,98.35606218334715,66.1451031085818,2.6672449812097248,293.48765319049477,299.64432536976375,0.9407599595991941
2020-07-07,41,33,23,12,16,8,10,105.07136653850834,307.28406602246963,96.35506734018726,67.48276821595135,5.002930769380861,292.98913398257173,299.3673860628778,0.9622433046686552
2020-07-10,30,38,15,17,23,2,7,107.93068868134026,345.0513798779648,95.44758060512827,68.78449647139873,6.716117587543287,292.60764515086373,299.1541672037302,0.7707870681311484
2020-07-14,30,22,37,11,47,9,10,111.74468747890538,32.90975064360977,95.33465542099063,70.86898942532407,8.942880854063969,292.0933217306979,298.8642589500026,0.40466082683568216
2020-07-17,7,27,41,15,43,7,9,114.6067574786388,69.35201055013187,96.17780015790407,72.66264552557874,10.565251728609466,291.706519904592,298.64387165655427,0.14886446830501432
2020-07-21,29,15,42,14,24,2,4,118.42509897960726,121.85523937633535,98.58231513132806,75.31977444788416,12.657688866947229,291.19423009768303,298.3480245781305,0.0015556885893640016
2020-07-24,8,28,50,27,9,12,4,121.29034279958226,164.21476592387918,101.33035560456177,77.48700992872803,14.169157260453677,290.8159769783695,298.1260264955177,0.13662476844686838
2020-07-28,34,17,13,9,15,7,2,125.11224207555583,221.3973708090684,106.19249011789954,80.57848412834446,16.100805980396842,290.32444593233697,297.831926730586,0.5568440734986339
